Isolate ID,Species Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Genome coverage,Genome,Host source,Accessions Link
1007627,6303,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus centrosemae,E,Centrosema yellow spot virus,CeYSV,Brazil/Car1/2009,DNA-A: JN419002,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007628,6304,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chayotis,E,chayote yellow mosaic virus,ChaYMV,Nigeria/Ibadan,DNA-A: AJ223191,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007629,6305,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chenopodii,E,Chenopodium leaf curl virus,ChLCV,USA/Florida/Citra/2007,DNA-A: HM626515,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007637,6306,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,E,chilli leaf curl virus,ChiLCV/PK,Pakistan/Multan/1998/Pakistan,DNA-A: AF336806,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012486,6306,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,A,chilli leaf curl virus,ChiLCV/IN,India/Amritsar/Papaya/2009/India,DNA-A: GU136803,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012487,6306,3,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,A,chilli leaf curl virus,ChiLCV,Bangladesh/Gazipur,DNA-A: AJ875159,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012488,6306,4,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,A,chilli leaf curl virus,ChiLCV/Chi,India/Chilli/2005/Chilli,DNA-A: DQ673859,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012489,6306,5,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,A,chilli leaf curl virus,ChiLCV/JO,India/Pondalu/Hibiscus/2007/Joydebpur,DNA-A: FJ345402,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012490,6306,6,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chillicapsici,A,chilli leaf curl virus,ChiLCV/Kha,Pakistan/Khanewal/2004/Khanewal,DNA-A: DQ116878,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007750,6307,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chlorocucumis,E,melon chlorotic leaf curl virus,MCLCuV/CR,Costa Rica/Guanacaste/1998/Costa Rica,DNA-A: AY064391; DNA-B: AF440790,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012548,6307,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chlorocucumis,A,melon chlorotic leaf curl virus,MCLCuV,Costa Rica/Cucurbita/2A/2003,DNA-A: KC153490,Partial genome,ssDNA(+/-),plants,NCBI Nucleotide
1012549,6307,3,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus chlorocucumis,A,melon chlorotic leaf curl virus,MCLCuV/GT,Guatemala/2000/Guatemala,DNA-A: AF325497; DNA-B: AF325498,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1008019,6308,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus citrulli,E,watermelon chlorotic stunt virus,WmCSV,Yemen,DNA-A: AJ012081; DNA-B: AJ012082,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007640,6309,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cleomaurei,E,Cleome golden mosaic virus,CleGMV,Brazil/BA 05/2007,DNA-A: HQ396465,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007641,6310,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cleomecrispi,E,Cleome leaf crumple virus,CleLCrV,Brazil/BgV05A.1.C75,DNA-A: JF694461; DNA-B: JF694462,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007643,6311,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus clerodendronflavi,E,Clerodendron yellow mosaic virus,ClYMV,India/Iari/2006,DNA-A: EF408037,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007642,6312,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus clerodendronis,E,Clerodendron golden mosaic virus,ClGMV,Vietnam/Sonla/2005,DNA-A: DQ641692; DNA-B: DQ641693,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007644,6313,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus clerodendrumchinaense,E,Clerodendrum golden mosaic China virus,ClGMCNV/Fu,China/Fuzhou 7/2007/Fuzon,DNA-A: FJ011668; DNA-B: FJ011669,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012493,6313,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus clerodendrumchinaense,A,Clerodendrum golden mosaic China virus,ClGMCNV/Ji,China/Jiangsu XY1/2008/Jiangsu,DNA-A: FN396962; DNA-B: FN396963,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007645,6314,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus clerodendrumjiangsuense,E,Clerodendrum golden mosaic Jiangsu virus,ClGMJsV,China/Jiangsu XY2/2008,DNA-A: FN396966,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007646,6315,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cnidoscoli,E,Cnidoscolus mosaic leaf deformation virus,CnMLDV,Brazil-Mes3-2015,DNA-A: KT966771; DNA-B: KT966772,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007647,6316,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cocciniae,E,Coccinia mosaic Tamil Nadu virus,CMTNV,India-TDVCoc1-2013,DNA-A: KM244719; DNA-B: KM244718,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1008002,6317,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,E,tomato yellow leaf curl virus,TYLCV,Spain/Almeria/Pepper/1999,DNA-A: AJ489258,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012646,6317,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,A,tomato yellow leaf curl virus,TYLCV/Bou,Iran/Genaveh 29/2006/Boushehr,DNA-A: GU076454,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012647,6317,3,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,A,tomato yellow leaf curl virus,TYLCV/IR,Iran/Iranshahr/1998/Iran,DNA-A: AJ132711,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012648,6317,4,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,A,tomato yellow leaf curl virus,TYLCV/Kah,Iran/Kahnooj/2007/Kahnoo,DNA-A: EU635776,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012649,6317,5,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,A,tomato yellow leaf curl virus,TYLCV/Ker,Iran/Hormozgan 32/2006/Kerman,DNA-A: GU076442,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012650,6317,6,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus coheni,A,tomato yellow leaf curl virus,TYLCV/Mld,Israel/1993/Mild,DNA-A: X76319,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007652,6318,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchocubaense,E,Corchorus yellow vein Cuba virus,CoYVCUV,CU-Co705-1-13,DNA-A: MF773912,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007651,6319,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchoflavi,E,Corchorus yellow spot virus,CoYSV,Mexico/Yucatan/2005,DNA-A: DQ875868; DNA-B: DQ875869,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007653,6320,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchomusivi,E,Corchorus yellow vein mosaic virus,CoYV,India/Maharashtra/CEA8/2011,DNA-A: KC223600,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007650,6321,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchori,E,Corchorus golden mosaic virus,CoGMV/Ha,Vietnam/Hanoi/2005/Hanoi,DNA-A: DQ641688; DNA-B: DQ641689,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012494,6321,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchori,A,Corchorus golden mosaic virus,CoGMV/IN,India/Bahraich/2008/India,DNA-A: FJ463902; DNA-B: FJ463901,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007654,6322,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus corchovenae,E,Corchorus yellow vein virus,CoYVV,Vietnam/Hoa Binh/2000,DNA-A: AY727903; DNA-B: AY727904,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007607,6323,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus costai,E,bean golden mosaic virus,BGMV,Brazil/Campinas 1/1978,DNA-A: M88686; DNA-B: M88687,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012481,6323,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus costai,A,bean golden mosaic virus,BGMV/Ala,Brazil/Mac2/2010/Alagoas,DNA-A: JN419006,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007666,6324,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus crassocephali,E,Crassocephalum yellow vein virus,CraYVV,China/Jinhong/2005,DNA-A: EF165536,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007871,6325,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus crotalariae,E,sunn hemp leaf distortion virus,SHLDV,India/Barrackpore 1/2008,DNA-A: FJ455449,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007668,6326,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus crotoflavi,E,croton yellow vein mosaic virus,CroYVMV,India,DNA-A: AJ507777,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007667,6327,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus crotomusivi,E,Croton golden mosaic virus,CroGMV,CO-Fl_Va-14,DNA-A: KX156613; DNA-B: KX156614,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007669,6328,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucumis,E,cucumber chlorotic leaf virus,CuChLV,MX-Colima-18,DNA-A: MN013786; DNA-B: MN013787,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007752,6329,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucumisflavi,E,melon yellow mosaic virus,MeYMV,TH-Me-MS-9-15,DNA-A: MH665365,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007751,6330,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucumismusivi,E,melon chlorotic mosaic virus,MClMV,Venezuela/Watermelon/2009,DNA-A: HM163576; DNA-B: HM163577,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007864,6331,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitachinaense,E,squash leaf curl China virus,SLCCNV/CN,Vietnam/B/China,DNA-A: AF509743; DNA-B: AF509742,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012588,6331,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitachinaense,A,squash leaf curl China virus,SLCCNV,Philippines/Benguet/P54,DNA-A: EU487031,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012589,6331,3,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitachinaense,A,squash leaf curl China virus,SLCCNV/IN,Pakistan/Lahore/2004/India,DNA-A: AM286794,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012590,6331,4,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitachinaense,A,squash leaf curl China virus,SLCCNV/TH,Thailand/Nakhon Pathom/Wax Gourd/2007/Thailand,DNA-A: EU543562,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007670,6332,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitae,E,cucurbit leaf crumple virus,CuLCrV,United States/Arizona/1991,DNA-A: AF224760; DNA-B: AF224761,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007804,6333,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitamaximae,E,pumpkin yellow mosaic virus,PuYMV,Malaysia/Negeri Sambilan/2001,DNA-A: EF197941,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007866,6334,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitapeponis,E,squash leaf curl virus,SLCuV,United States/Imperial Valley/1979,DNA-A: M38183; DNA-B: M38182,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007865,6335,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitaphilippinense,E,squash leaf curl Philippines virus,SLCuPV,Philippines/Munoz,DNA-A: AB085793; DNA-B: AB085794,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007868,6336,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitatenuis,E,squash mild leaf curl virus,SMLCuV,United States/Imperial Valley/1979,DNA-A: AF421552; DNA-B: AF421553,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007867,6337,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus cucurbitayunnanense,E,squash leaf curl Yunnan virus,SLCuYV,China/Yunnan/Y23,DNA-A: AJ420319,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007671,6338,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus dalechampiae,E,Dalechampia chlorotic mosaic virus,DaChMV,Venezuela/Albarico1020/2007,DNA-A: JN848775; DNA-B: JN848776,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007673,6339,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus daturadistortionis,E,Datura leaf distortion virus,DaLDV,Venezuela/Rubio 933/2007,DNA-A: JN848773; DNA-B: JN848774,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007672,6340,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus daturae,E,Datura leaf curl virus,DaLCV,SD- Kha435-16,DNA-A: MF402918,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007674,6341,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus deinbolliae,E,Deinbollia mosaic virus,DMV,Tanzania-DB_T1A-2015,DNA-A: KT878829; DNA-B: KT878828,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007676,6342,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus desmodii,E,Desmodium mottle virus,DesMoV,Uganda-Ki_UG5-2015,DNA-A: KY294725; DNA-B: KY294727,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007675,6343,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus desmodistortionis,E,Desmodium leaf distortion virus,DesLDV,Mexico/Yucatan/2005,DNA-A: DQ875870; DNA-B: DQ875871,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007677,6344,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus diclipteracubaense,E,Dicliptera yellow mottle Cuba virus,DiYMCUV,Cuba,DNA-A: AJ549960,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007678,6345,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus diclipterae,E,Dicliptera yellow mottle virus,DiYMoV,United States/Florida/1998,DNA-A: AF139168; DNA-B: AF170101,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007679,6346,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus dolichoris,E,Dolichos yellow mosaic virus,DoYMV,Bangladesh/Gazipur,DNA-A: AY271891,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007680,6347,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus durantae,E,Duranta leaf curl virus,DuLCV,Pakistan-57SA-2014,DNA-A: KT948069,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007686,6348,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus ecliptae,E,Eclipta yellow vein virus,EYVV,IN-WOK44-14,DNA-A: KT390456,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007689,6349,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus emiliae,E,Emilia yellow vein virus,EYVV,China/Fuzhou 1/2007,DNA-A: EU377539,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007687,6350,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus emiliafujianense,E,Emilia yellow vein Fujian virus,EYVFjV,CN-Fj-Zz01-17,DNA-A: MH035670,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007688,6351,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus emiliathailandense,E,Emilia yellow vein Thailand virus,EYVTHV,TH-4872_6-15,DNA-A: KY373213,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007690,6352,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus erectitesis,E,Erectites yellow mosaic virus,ErYMV,Vietnam/Hoabinh/2005,DNA-A: DQ641698,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007692,6353,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus eupatorii,E,Eupatorium yellow vein virus,EpYVV/A,Japan/Kumamoto/A,DNA-A: AB007990,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012522,6353,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus eupatorii,A,Eupatorium yellow vein virus,EpYVV/B,Japan/MNS2/2000/B,DNA-A: AJ438936,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012523,6353,3,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus eupatorii,A,Eupatorium yellow vein virus,EpYVV/C,Japan/Yamaguchi/C,DNA-A: AB079766,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012524,6353,4,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus eupatorii,A,Eupatorium yellow vein virus,EpYVV/D,Japan/Suya/2007/D,DNA-A: AB300463,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012525,6353,5,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus eupatorii,A,Eupatorium yellow vein virus,EpYVV/E,Japan/Kagawa/Tomato/1997/E,DNA-A: AB433979,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007694,6354,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiae,E,Euphorbia leaf curl virus,EuLCuV,China/Guangxi 35/2002,DNA-A: AJ558121,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007697,6355,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiaflavi,E,Euphorbia yellow leaf curl virus,EuYLCV,Pakistan-PK1A-2012,DNA-A: KT159766,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007693,6356,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiaguangxiense,E,Euphorbia leaf curl Guangxi virus,EuLCGxV/A,China/Guangxi 35/1/2002,DNA-A: AM411424,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007696,6357,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiamusivi,E,Euphorbia mosaic virus,EuMV,Mexico/Yucatan/2004,DNA-A: DQ318937; DNA-B: DQ318938,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007698,6358,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiamusiviflavi,E,Euphorbia yellow mosaic virus,EuYMV,Brazil/2008,DNA-A: FJ619507; DNA-B: FJ619508,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1012526,6358,2,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiamusiviflavi,A,Euphorbia yellow mosaic virus,EuYMV,Brazil/GO/Luziania 8675/2009/Goiás,DNA-A: JF756676,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
1007695,6359,1,Monodnaviria,,Shotokuvirae,,Cressdnaviricota,,Repensiviricetes,,Geplafuvirales,,Geminiviridae,,Begomovirus,,Begomovirus euphorbiaperuense,E,Euphorbia mosaic Peru virus,EuMPV,Peru-2007,DNA-A: AM886131,Complete genome,ssDNA(+/-),plants,NCBI Nucleotide
