Query_ID,Query,Reference_ID,Reference,Ref_Genus,Ref_Species,Distance,Assignment,Ref_Family,Class
Query_66,ICTVTaxoChallenge_97058,2046357683,2046357683,Limdunavirus,Limdunavirus LDG,0,Same Species,Unclassified,Caudoviricetes
Query_67,ICTVTaxoChallenge_97076,971749235,971749235,Luchadorvirus,Lucadorvirus luchador,0.0104,Same Species,Unclassified,Caudoviricetes
Query_68,ICTVTaxoChallenge_970872,1859671273,1859671273,Secretariatvirus,Secretariatvirus secretariat,0.0072,Same Species,Unclassified,Caudoviricetes
Query_69,ICTVTaxoChallenge_971041,1842006652,1842006652,Vojvodinavirus,Bordetella virus CN1,0.0005,Same Species,Mesyanzhinovviridae,Caudoviricetes
Query_70,ICTVTaxoChallenge_971123,1864375066,1864375066,Skunavirus,Skunavirus MP1,0.0104,Same Species,Unclassified,Caudoviricetes
Query_71,ICTVTaxoChallenge_971218,1938369107,1938369107,Cheoctovirus,Cheoctovirus willsterrel,0.0233,Same Species,Unclassified,Caudoviricetes
Query_72,ICTVTaxoChallenge_97167,1842037424,1842037424,Feofaniavirus,Feofaniavirus Eho49,0.0017,Same Species,Unclassified,Caudoviricetes
Query_73,ICTVTaxoChallenge_971916,1631947353,1631947353,Tequatrovirus,Tequatrovirus slur03,0.0111,Same Species,Straboviridae,Caudoviricetes
Query_74,ICTVTaxoChallenge_972182,2047455357,2047455357,Clownvirus,Clownvirus clown,0.0088,Same Species,Unclassified,Caudoviricetes
Query_75,ICTVTaxoChallenge_972701,1070102821,1070102821,Bantamvirus,Bantamvirus bantam,0.0044,Same Species,Unclassified,Caudoviricetes
Query_76,ICTVTaxoChallenge_97282,476572429,476572429,Dhillonvirus,Dhillonvirus JL1,0.0104,Same Species,Unclassified,Caudoviricetes
Query_77,ICTVTaxoChallenge_973043,1841995747,1841995747,Bequatrovirus,Bequatrovirus B4,0.0107,Same Species,Herelleviridae,Caudoviricetes
Query_78,ICTVTaxoChallenge_973136,593774278,593774278,Omegavirus,Omegavirus courthouse,0.0131,Same Species,Unclassified,Caudoviricetes
Query_79,ICTVTaxoChallenge_973502,2047451512,2047451512,Wulfhauvirus,Wulfhauvirus bangladeshii,0.0029,Same Species,Steigviridae,Caudoviricetes
Query_80,ICTVTaxoChallenge_973722,1842009500,1842009500,Trungvirus,Trungvirus VEN,0.0015,Same Species,Autographiviridae,Caudoviricetes
Query_81,ICTVTaxoChallenge_973724,2047458609,2047458609,Chuhaivirus,Chuhaivirus simiae,0.0279,Same Species,Suoliviridae,Caudoviricetes
Query_83,ICTVTaxoChallenge_973949,119953678,119953678,Rockefellervirus,Rockefellervirus CNPH82,0.0061,Same Species,Unclassified,Caudoviricetes
Query_84,ICTVTaxoChallenge_974479,1864375945,1864375945,Kuttervirus,Kuttervirus SenALZ1,0.0078,Same Species,Ackermannviridae,Caudoviricetes
Query_85,ICTVTaxoChallenge_974609,237651460,237651460,Aorunvirus,Aorunvirus EE36phi1,0,Same Species,Schitoviridae,Caudoviricetes
Query_86,ICTVTaxoChallenge_97519,971763968,971763968,Nonagvirus,Nonagvirus JenP2,0.011,Same Species,Unclassified,Caudoviricetes
Query_87,ICTVTaxoChallenge_975288,1877795578,1877795578,Webervirus,Webervirus KpNIH2,0.0075,Same Species,Drexlerviridae,Caudoviricetes
Query_89,ICTVTaxoChallenge_975585,1859658306,1859658306,Plateaulakevirus,Plateaulakevirus pv4L372D,0.002,Same Species,Unclassified,Caudoviricetes
Query_91,ICTVTaxoChallenge_976554,1631924022,1631924022,Traversvirus,Traversvirus PA28,0.0257,Same Species,Unclassified,Caudoviricetes
Query_92,ICTVTaxoChallenge_976634,422935575,422935575,Silviavirus,Silviavirus SA11,0.0044,Same Species,Herelleviridae,Caudoviricetes
Query_93,ICTVTaxoChallenge_976965,1666223379,1666223379,Benedictvirus,Benedictvirus cuco,0.0003,Same Species,Unclassified,Caudoviricetes
Query_94,ICTVTaxoChallenge_97733,1842006895,1842006895,Vojvodinavirus,Bordetella virus MW2,0.0006,Same Species,Mesyanzhinovviridae,Caudoviricetes
Query_95,ICTVTaxoChallenge_977412,2031775916,2031775916,Camvirus,Camvirus joe,0.0135,Same Species,Unclassified,Caudoviricetes
Query_1,ICTVTaxoChallenge_899086,1985465770,1985465770,Sharonstreetvirus,Sharonstreetvirus A18P4,0.0042,Same Species,Casjensviridae,Caudoviricetes
Query_2,ICTVTaxoChallenge_899353,1859648156,1859648156,Fernvirus,Fernvirus tadhana,0.0179,Same Species,Unclassified,Caudoviricetes
Query_4,ICTVTaxoChallenge_899468,41057352,41057352,Eganvirus,Eganvirus PsP3,0.0117,Same Species,Peduoviridae,Caudoviricetes
Query_5,ICTVTaxoChallenge_899651,1859667111,1859667111,Muminvirus,Muminvirus snusmum,0.026,Same Species,Unclassified,Caudoviricetes
Query_6,ICTVTaxoChallenge_899745,939535554,939535554,Mylasvirus,Mylasvirus persius,0.0085,Same Species,Straboviridae,Caudoviricetes
Query_8,ICTVTaxoChallenge_899895,824502103,824502103,Kuttervirus,Kuttervirus Det7,0.0061,Same Species,Ackermannviridae,Caudoviricetes
Query_9,ICTVTaxoChallenge_899910,2046355691,2046355691,Cimandefvirus,Cimandefvirus gamede,0.0052,Same Species,Unclassified,Caudoviricetes
Query_10,ICTVTaxoChallenge_90082,1938360943,1938360943,Cheoctovirus,Cheoctovirus byougenkin,0.0151,Same Species,Unclassified,Caudoviricetes
Query_11,ICTVTaxoChallenge_900853,1842025266,1842025266,Teetrevirus,Teetrevirus LL2,0,Same Species,Autographiviridae,Caudoviricetes
Query_12,ICTVTaxoChallenge_90142,1842026369,1842026369,Friunavirus,Friunavirus Aci07,0,Same Species,Autographiviridae,Caudoviricetes
Query_13,ICTVTaxoChallenge_901580,2047443541,2047443541,Foxborovirus,Foxborovirus kidneybean,0.0056,Same Species,Zierdtviridae,Caudoviricetes
Query_14,ICTVTaxoChallenge_901785,589286165,589286165,Sozzivirus,Sozzivirus sv9805,0.0137,Same Species,Unclassified,Caudoviricetes
Query_15,ICTVTaxoChallenge_901885,318065792,318065792,Cheoctovirus,Mycobacterium virus Wee,0.027,Same Species,Unclassified,Caudoviricetes
Query_16,ICTVTaxoChallenge_901894,1864379949,1864379949,Lazarusvirus,Lazarusvirus kronadin,0.0122,Same Species,Straboviridae,Caudoviricetes
Query_17,ICTVTaxoChallenge_902005,149882900,149882900,Naesvirus,Naesvirus bcepNY3,0.0035,Same Species,Unclassified,Caudoviricetes
Query_18,ICTVTaxoChallenge_90236,1631919020,1631919020,Doucettevirus,Doucettevirus doucette,0.0288,Same Species,Unclassified,Caudoviricetes
Query_19,ICTVTaxoChallenge_902392,48697190,48697190,Ryyoungvirus,Ryyoungvirus bcepC6B,0.0177,Same Species,Unclassified,Caudoviricetes
Query_20,ICTVTaxoChallenge_902655,564102869,564102869,Jerseyvirus,Jerseyvirus SETP3,0.0119,Same Species,Unclassified,Caudoviricetes
Query_22,ICTVTaxoChallenge_902722,1938366688,1938366688,Cheoctovirus,Cheoctovirus phasih,0.0257,Same Species,Unclassified,Caudoviricetes
Query_23,ICTVTaxoChallenge_902874,1068359264,1068359264,Gesputvirus,Gesputvirus gsput1,0,Same Species,Unclassified,Caudoviricetes
Query_24,ICTVTaxoChallenge_902919,2047440403,2047440403,Shandvirus,Shandvirus sb64,0.0071,Same Species,Kyanoviridae,Caudoviricetes
Query_25,ICTVTaxoChallenge_903139,939535639,939535639,Gamaleyavirus,Gamaleyavirus Bp4,0.0124,Same Species,Schitoviridae,Caudoviricetes
Query_26,ICTVTaxoChallenge_903312,1842028835,1842028835,Coralvirus,Coralvirus kepler,0.0131,Same Species,Unclassified,Caudoviricetes
Query_27,ICTVTaxoChallenge_903451,1864382756,1864382756,Kuttervirus,Kuttervirus SeG,0.0106,Same Species,Ackermannviridae,Caudoviricetes
Query_28,ICTVTaxoChallenge_903911,1842025565,1842025565,Gillianvirus,Gillianvirus oneinagillian,0.0134,Same Species,Unclassified,Caudoviricetes
Query_29,ICTVTaxoChallenge_904243,589890023,589890023,Backyardiganvirus,Backyardiganvirus bellusterra,0,Same Species,Unclassified,Caudoviricetes
Query_30,ICTVTaxoChallenge_904892,1864379567,1864379567,Kuleanavirus,Kuleanavirus kuleana,0.0156,Same Species,Unclassified,Caudoviricetes
Query_32,ICTVTaxoChallenge_905114,1631929938,1631929938,Fromanvirus,Fromanvirus switzer,0.0058,Same Species,Unclassified,Caudoviricetes
Query_33,ICTVTaxoChallenge_905663,2047433237,2047433237,Dechshavirus,Dechshavirus japanensis,0.0122,Same Species,Suoliviridae,Caudoviricetes
Query_34,ICTVTaxoChallenge_90574,593774821,593774821,Fromanvirus,Fromanvirus violet,0.0178,Same Species,Unclassified,Caudoviricetes
Query_35,ICTVTaxoChallenge_90582,1631938385,1631938385,Pecentumvirus,Pecentumvirus LMTA34,0.0192,Same Species,Herelleviridae,Caudoviricetes
Query_36,ICTVTaxoChallenge_906891,399528962,399528962,Yuavirus,Pseudomonas virus MP1412,0.024,Same Species,Mesyanzhinovviridae,Caudoviricetes
Query_38,ICTVTaxoChallenge_907005,1842014863,1842014863,Rogerhendrixvirus,Rogerhendrixvirus hendrix,0.0044,Same Species,Unclassified,Caudoviricetes
Query_39,ICTVTaxoChallenge_907159,1859647056,1859647056,Nylescharonvirus,Nylescharonvirus LE3,0.0042,Same Species,Unclassified,Caudoviricetes
Query_40,ICTVTaxoChallenge_907404,1070096627,1070096627,Rosenblumvirus,Rosenblumvirus SLPW,0,Same Species,Rountreeviridae,Caudoviricetes
Query_41,ICTVTaxoChallenge_907411,508178009,508178009,Melvirus,Melvirus orientalis,0.0011,Same Species,Zobellviridae,Caudoviricetes
Query_42,ICTVTaxoChallenge_907564,1666224613,1666224613,Holosalinivirus,Holosalinivirus M1EM1,0.0078,Same Species,Unclassified,Caudoviricetes
Query_43,ICTVTaxoChallenge_907720,30065704,30065704,Peduovirus,Peduovirus L413C,0.0122,Same Species,Peduoviridae,Caudoviricetes
Query_44,ICTVTaxoChallenge_907779,1841993017,1841993017,Kayvirus,Kayvirus G1,0.0008,Same Species,Herelleviridae,Caudoviricetes
Query_46,ICTVTaxoChallenge_908017,2031774777,2031774777,Janusvirus,Janusvirus janus,0.0053,Same Species,Unclassified,Caudoviricetes
Query_47,ICTVTaxoChallenge_908377,431810901,431810901,Schmidvirus,Schmidvirus KHP40,0,Same Species,Unclassified,Caudoviricetes
Query_48,ICTVTaxoChallenge_908441,1938369415,1938369415,Avanivirus,Avanivirus demsculpinboyz,0.0086,Same Species,Unclassified,Caudoviricetes
Query_49,ICTVTaxoChallenge_908555,2047456233,2047456233,Delmidovirus,Delmidovirus splanchnicus,0.0027,Same Species,Intestiviridae,Caudoviricetes
Query_50,ICTVTaxoChallenge_908894,155370093,155370093,Uetakevirus,Uetakevirus phiV10,0.0157,Same Species,Unclassified,Caudoviricetes
Query_51,ICTVTaxoChallenge_908939,1631944878,1631944878,Pollyceevirus,Pollyceevirus pollyC,0.0025,Same Species,Autographiviridae,Caudoviricetes
Query_52,ICTVTaxoChallenge_909101,2047440898,2047440898,Tulanevirus,Tulanevirus 60ahydrpp,0.0059,Same Species,Straboviridae,Caudoviricetes
Query_54,ICTVTaxoChallenge_909260,2047442055,2047442055,Jujuvirus,Jujuvirus frokostdame,0.0059,Same Species,Unclassified,Caudoviricetes
Query_55,ICTVTaxoChallenge_909697,1864383225,1864383225,Kuttervirus,Kuttervirus heyday,0.0012,Same Species,Ackermannviridae,Caudoviricetes
Query_56,ICTVTaxoChallenge_90988,682123813,682123813,Gamaleyavirus,Gamaleyavirus APEC7,0.0094,Same Species,Schitoviridae,Caudoviricetes
Query_59,ICTVTaxoChallenge_91088,1631941398,1631941398,Tequatrovirus,Tequatrovirus sf24,0.0078,Same Species,Straboviridae,Caudoviricetes
Query_61,ICTVTaxoChallenge_911053,2047451633,2047451633,Vipetofemvirus,Vipetofemvirus nattely,0.0061,Same Species,Unclassified,Caudoviricetes
Query_63,ICTVTaxoChallenge_911418,1864370782,1864370782,Galateavirus,Galateavirus PVA5,0.011,Same Species,Schitoviridae,Caudoviricetes
Query_64,ICTVTaxoChallenge_911502,508179906,508179906,Timshelvirus,Timshelvirus HINdeR,0.0099,Same Species,Unclassified,Caudoviricetes
Query_66,ICTVTaxoChallenge_911802,530787625,530787625,Phikmvvirus,Phikmvvirus MPK7,0.0028,Same Species,Autographiviridae,Caudoviricetes
Query_67,ICTVTaxoChallenge_91184,2047448063,2047448063,Vividuovirus,Vividuovirus galadriel,0.0053,Same Species,Unclassified,Caudoviricetes
Query_68,ICTVTaxoChallenge_912228,1841989668,1841989668,Oinezvirus,Oinezvirus S37C6,0.0235,Same Species,Autographiviridae,Caudoviricetes
Query_69,ICTVTaxoChallenge_913346,1864372554,1864372554,Skunavirus,Skunavirus sv16802,0.0094,Same Species,Unclassified,Caudoviricetes
Query_70,ICTVTaxoChallenge_913590,971757693,971757693,Cheoctovirus,Cheoctovirus ovechkin,0.017,Same Species,Unclassified,Caudoviricetes
Query_71,ICTVTaxoChallenge_913730,966199244,966199244,Friunavirus,Friunavirus AB1,0,Same Species,Autographiviridae,Caudoviricetes
Query_72,ICTVTaxoChallenge_914324,327198045,327198045,Kayeltresvirus,Kayeltresvirus KL3,0.0025,Same Species,Peduoviridae,Caudoviricetes
Query_73,ICTVTaxoChallenge_91483,2031281544,2031281544,Macdonaldcampvirus,Macdonaldcampvirus SB28,0.0024,Same Species,Unclassified,Caudoviricetes
Query_74,ICTVTaxoChallenge_914850,526244466,526244466,Skunavirus,Skunavirus sv340,0.0276,Same Species,Unclassified,Caudoviricetes
Query_75,ICTVTaxoChallenge_914890,1842041283,1842041283,Seussvirus,Seussvirus seuss,0.0172,Same Species,Unclassified,Caudoviricetes
Query_76,ICTVTaxoChallenge_915024,906476212,906476212,Pahexavirus,Pahexavirus ouroboros,0.0171,Same Species,Unclassified,Caudoviricetes
Query_77,ICTVTaxoChallenge_91511,1877793107,1877793107,Vedamuthuvirus,Vedamuthuvirus P1045,0.0056,Same Species,Unclassified,Caudoviricetes
Query_78,ICTVTaxoChallenge_915602,1864374800,1864374800,Aresaunavirus,Aresaunavirus RsoM1USA,0.0244,Same Species,Peduoviridae,Caudoviricetes
Query_80,ICTVTaxoChallenge_916506,2046359256,2046359256,Coventryvirus,Coventryvirus SP276,0.0107,Same Species,Unclassified,Caudoviricetes
Query_81,ICTVTaxoChallenge_91657,610585404,610585404,Bequatrovirus,Bequatrovirus troll,0.0067,Same Species,Herelleviridae,Caudoviricetes
Query_82,ICTVTaxoChallenge_917112,2047448346,2047448346,Skysandvirus,Skysandvirus lollipop1437,0.0016,Same Species,Zierdtviridae,Caudoviricetes
Query_83,ICTVTaxoChallenge_91730,1864369852,1864369852,Skunavirus,Skunavirus sv155,0.0101,Same Species,Unclassified,Caudoviricetes
Query_84,ICTVTaxoChallenge_917302,1864375288,1864375288,Kuttervirus,Kuttervirus S118,0.0084,Same Species,Ackermannviridae,Caudoviricetes
Query_85,ICTVTaxoChallenge_91744,971754532,971754532,Kostyavirus,Kostyavirus toto,0.0139,Same Species,Unclassified,Caudoviricetes
Query_86,ICTVTaxoChallenge_91774,658310793,658310793,Pegunavirus,Pegunavirus manad,0.0033,Same Species,Unclassified,Caudoviricetes
Query_89,ICTVTaxoChallenge_919247,1859655419,1859655419,Lietduovirus,Lietduovirus LIET2,0.0046,Same Species,Unclassified,Caudoviricetes
Query_91,ICTVTaxoChallenge_919847,1859651884,1859651884,Karimacvirus,Streptomyces virus Karimac,0.0052,Same Species,Unclassified,Caudoviricetes
Query_92,ICTVTaxoChallenge_920024,1982559484,1982559484,Efekovirus,Efkovirus efeko,0.0005,Same Species,Orlajensenviridae,Caudoviricetes
Query_93,ICTVTaxoChallenge_920108,712912451,712912451,Kayvirus,Kayvirus P108,0.0063,Same Species,Herelleviridae,Caudoviricetes
Query_94,ICTVTaxoChallenge_92074,1068512463,1068512463,Smoothievirus,Smoothievirus bachita,0.0101,Same Species,Unclassified,Caudoviricetes
Query_95,ICTVTaxoChallenge_921134,966203552,966203552,Certrevirus,Certrevirus PBES02,0.002,Same Species,Unclassified,Caudoviricetes
Query_1,ICTVTaxoChallenge_217219,1841997258,1841997258,Aptresvirus,Aptresvirus AP3,0.0004,Same Species,Peduoviridae,Caudoviricetes
Query_2,ICTVTaxoChallenge_217259,1938367421,1938367421,Cheoctovirus,Cheoctovirus quickmath,0.0287,Same Species,Unclassified,Caudoviricetes
Query_3,ICTVTaxoChallenge_21756,1842037518,1842037518,Feofaniavirus,Feofaniavirus Eho59,0.0017,Same Species,Unclassified,Caudoviricetes
Query_4,ICTVTaxoChallenge_217655,1842001139,1842001139,Vectrevirus,Vectrevirus bee,0.0046,Same Species,Autographiviridae,Caudoviricetes
Query_5,ICTVTaxoChallenge_217792,1842002939,1842002939,Ghunavirus,Ghunavirus KNP,0,Same Species,Autographiviridae,Caudoviricetes
Query_6,ICTVTaxoChallenge_217973,1631942837,1631942837,Gustavvirus,Gustavvirus mahdia,0.0038,Same Species,Unclassified,Caudoviricetes
Query_7,ICTVTaxoChallenge_218839,1877792611,1877792611,Teubervirus,Teubervirus Q1,0.0184,Same Species,Unclassified,Caudoviricetes
Query_8,ICTVTaxoChallenge_220159,2033717602,2033717602,Bixzunavirus,Bixzunavirus bigswole,0.0088,Same Species,Unclassified,Caudoviricetes
Query_9,ICTVTaxoChallenge_22031,2320190303,2320190303,Buchavirus,Buchavirus oralis,0.0058,Same Species,Suoliviridae,Caudoviricetes
Query_10,ICTVTaxoChallenge_220496,1070637863,1070637863,Nymphadoravirus,Nymphadoravirus kita,0.0133,Same Species,Unclassified,Caudoviricetes
Query_11,ICTVTaxoChallenge_22061,311992992,311992992,Karamvirus,Karamvirus cc31,0.0068,Same Species,Straboviridae,Caudoviricetes
Query_13,ICTVTaxoChallenge_221267,2039521166,2039521166,Turbidovirus,Turbidovirus georgie2,0.0205,Same Species,Unclassified,Caudoviricetes
Query_14,ICTVTaxoChallenge_221728,1842031187,1842031187,Harbinvirus,Harbinvirus Lpa804,0.0008,Same Species,Herelleviridae,Caudoviricetes
Query_15,ICTVTaxoChallenge_222007,1938373567,1938373567,Trigintaduovirus,Trigintaduovirus rem711,0.0101,Same Species,Unclassified,Caudoviricetes
Query_16,ICTVTaxoChallenge_222225,2039518497,2039518497,Backyardiganvirus,Backyardiganvirus cerulean,0,Same Species,Unclassified,Caudoviricetes
Query_17,ICTVTaxoChallenge_222316,1842020249,1842020249,Lentavirus,Lentavirus PMBT5,0.0227,Same Species,Unclassified,Caudoviricetes
Query_18,ICTVTaxoChallenge_222358,593776316,593776316,Fromanvirus,Fromanvirus ridgecb,0.011,Same Species,Unclassified,Caudoviricetes
Query_19,ICTVTaxoChallenge_222416,1859667726,1859667726,Kanagawavirus,Kanagawavirus cipnine,0.0103,Same Species,Straboviridae,Caudoviricetes
Query_20,ICTVTaxoChallenge_222477,1859666825,1859666825,Muminvirus,Muminvirus mumin,0.0141,Same Species,Unclassified,Caudoviricetes
Query_21,ICTVTaxoChallenge_222614,1842008890,1842008890,Vectrevirus,Vectrevirus VEc3,0,Same Species,Autographiviridae,Caudoviricetes
Query_22,ICTVTaxoChallenge_222799,1859677719,1859677719,Biseptimavirus,Biseptimavirus phi7247PVL,0.0263,Same Species,Unclassified,Caudoviricetes
Query_23,ICTVTaxoChallenge_22325,109522567,109522567,Plotvirus,Plotvirus plot,0.0175,Same Species,Unclassified,Caudoviricetes
Query_24,ICTVTaxoChallenge_224713,589891329,589891329,Presleyvirus,Presleyvirus presley,0.0037,Same Species,Schitoviridae,Caudoviricetes
Query_25,ICTVTaxoChallenge_224730,1842028128,1842028128,Armstrongvirus,Armstrongvirus armstrong,0.0161,Same Species,Unclassified,Caudoviricetes
Query_26,ICTVTaxoChallenge_224975,1859656944,1859656944,Epseptimavirus,Epseptimavirus sepoy,0.0073,Same Species,Demerecviridae,Caudoviricetes
Query_27,ICTVTaxoChallenge_225060,1842015799,1842015799,Metamorphoovirus,Metamorphoovirus robsfeet,0.0057,Same Species,Unclassified,Caudoviricetes
Query_28,ICTVTaxoChallenge_225129,1864370406,1864370406,Skunavirus,Skunavirus i0139,0.0122,Same Species,Unclassified,Caudoviricetes
Query_29,ICTVTaxoChallenge_225136,1864378377,1864378377,Pokkenvirus,Pokkenvirus pokken,0.0013,Same Species,Schitoviridae,Caudoviricetes
Query_30,ICTVTaxoChallenge_225226,2047449751,2047449751,Vividuovirus,Vividuovirus keitabear,0.0086,Same Species,Unclassified,Caudoviricetes
Query_31,ICTVTaxoChallenge_225510,1631941129,1631941129,Tequatrovirus,Tequatrovirus sf21,0.0127,Same Species,Straboviridae,Caudoviricetes
Query_32,ICTVTaxoChallenge_225611,38639923,38639923,Cinqassovirus,Cinqassovirus aeh1,0.0131,Same Species,Straboviridae,Caudoviricetes
Query_34,ICTVTaxoChallenge_225755,698029054,698029054,Tequatrovirus,Tequatrovirus e112,0.0131,Same Species,Straboviridae,Caudoviricetes
Query_35,ICTVTaxoChallenge_225921,1859662496,1859662496,Menderavirus,Menderavirus moby,0.0071,Same Species,Unclassified,Caudoviricetes
Query_36,ICTVTaxoChallenge_22604,2047459147,2047459147,Cheoctovirus,Cheoctovirus plumbus,0.0247,Same Species,Unclassified,Caudoviricetes
Query_37,ICTVTaxoChallenge_226182,1841999521,1841999521,Przondovirus,Przondovirus BIS33,0,Same Species,Autographiviridae,Caudoviricetes
Query_38,ICTVTaxoChallenge_226310,1631947037,1631947037,Efquatrovirus,Efquatrovirus LY0322,0.0168,Same Species,Unclassified,Caudoviricetes
Query_39,ICTVTaxoChallenge_226429,1842005188,1842005188,Acadevirus,Acadevirus PM116,0.003,Same Species,Autographiviridae,Caudoviricetes
Query_40,ICTVTaxoChallenge_227100,1841990816,1841990816,Atlauavirus,Atlauavirus caeruleum,0.0105,Same Species,Kyanoviridae,Caudoviricetes
Query_41,ICTVTaxoChallenge_227146,2231639420,2231639420,Canhaevirus,Canhaevirus faecalis,0.0004,Same Species,Suoliviridae,Caudoviricetes
Query_42,ICTVTaxoChallenge_227260,414088056,414088056,Colossusvirus,Colossusvirus colossus,0.0042,Same Species,Unclassified,Caudoviricetes
